collection,test_name,solver,k,n,cost_mean,cost_stdev,time_mean,time_stdev
qaplib,nug28,tos,1,10,5284.8,61.019341196050284,0.7306540966033935,0.2512704591987305
qaplib,tai60b,sfw,1,10,834874638.4,28888574.47717522,0.004989171028137207,0.0013092446677388941
qaplib,tai60b,tos,1,10,765955355.6,42473791.08601527,2.5311697721481323,0.013264243420228621
qaplib,tai35a,sfw,1,10,2508665.6,13594.518242291633,0.04733850955963135,0.01256957947638858
qaplib,tai35a,tos,1,10,2503460.8,22107.615198388088,1.0202206134796143,0.2269475479700613
qaplib,tho30,sfw,1,10,153219.2,1715.945034084717,0.029515981674194336,0.008429500069128156
qaplib,tho30,tos,1,10,153217.0,1090.4330332487182,0.7143211603164673,0.20390701903329425
qaplib,scr20,sfw,1,10,120652.8,5220.046298645253,0.07796781063079834,0.016422891137527342
qaplib,scr20,tos,1,10,120061.6,3697.1231843150695,0.43564305305480955,0.13066831073664759
qaplib,tai80a,sfw,1,10,13781144.6,33351.043294625735,0.06388804912567139,0.018355555036400396
qaplib,tai80a,tos,1,10,14065004.6,57493.209150646646,3.3638850450515747,0.24924861274734372
qaplib,nug16b,sfw,1,10,1262.4,17.545369759569045,0.03593225479125976,0.01571085180581563
qaplib,nug16b,tos,1,10,1266.0,15.20526224699857,0.39300975799560545,0.12961371466327337
qaplib,nug14,sfw,1,10,1044.8,14.062716664997556,0.04640488624572754,0.010289938423352143
qaplib,nug14,tos,1,10,1039.8,16.981166037701886,0.34024782180786134,0.16155706483852603
qaplib,esc64a,sfw,1,10,117.6,2.4979991993593593,0.25896239280700684,0.05445772415698674
qaplib,esc64a,tos,1,10,116.2,0.6,1.699727511405945,0.6286502415802279
qaplib,tai50a,sfw,1,10,5064193.4,31431.439598593,0.0387629508972168,0.012763962630225573
qaplib,tai50a,tos,1,10,5117916.0,32221.60132581868,1.4786908626556396,0.35224367624290875
qaplib,lipa30a,sfw,1,10,13618.7,35.85540405573475,0.014379096031188966,0.003406092869358432
qaplib,lipa30a,tos,1,10,13613.5,47.67441661939871,1.4541864395141602,0.016724260138260755
qaplib,esc16b,sfw,1,10,295.4,2.973213749463701,0.138571834564209,0.010411785609236656
qaplib,esc16b,tos,1,10,292.6,0.9165151389911681,0.30386269092559814,0.04331480255578911
qaplib,lipa90a,sfw,1,10,365056.9,270.67192318376874,0.14189581871032714,0.014548908598811909
qaplib,lipa90a,tos,1,10,365557.0,214.75334688893676,4.978304171562195,0.02791377165653326
qaplib,lipa70a,sfw,1,10,172345.7,134.59052715551718,0.07385647296905518,0.013483995038270826
