collection,test_name,solver,k,n,stop_tol,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,esc32h,tos,1,3,0.0001,451.3333333333333,6.182412330330469,438,0.03044140030441396,422.5824645148966,6.454182821035354,7.916005249341207,4.372702671990058,0.5304827690124512,0.0477963981156003,5654.666666666667,5654.666666666667,5654.666666666667,False,2.3128425532323228e-05
qaplib,tho40,sfw,1,3,0.0001,245454.66666666666,2373.356741457597,240516,0.020533630472262372,244512.8178735231,7.878573727206942,8.40340679651733,2.0943837816032658,0.04721991221110026,0.01552599080333372,145.66666666666666,145.66666666666666,145.66666666666666,False,0.0
qaplib,tho40,tos,1,3,0.0001,245900.66666666666,783.6824753828697,240516,0.02238797696064568,245116.47594044908,7.567443136218789,8.595369400572155,3.3312794044320113,0.5351506074269613,0.03640661015263059,4882.333333333333,4882.333333333333,4882.333333333333,False,1.7706431397930216e-05
qaplib,sko100d,sfw,1,3,0.0001,150846.0,233.30666514268296,149576,0.00849066695191742,150767.3630016576,13.127355163539752,13.999878518884804,3.5140501632296064,0.3268263339996338,0.20342157903966684,65.33333333333333,65.33333333333333,65.33333333333333,False,0.0
qaplib,sko100d,tos,1,3,0.0001,151541.33333333334,344.0361738086402,149576,0.013139362821130015,151794.62810131183,11.014859614167882,14.071127634400412,7.884648167610938,4.434935013453166,0.2522216212726634,6022.0,6022.0,6022.0,False,7.451490925934704e-06
qaplib,sko90,sfw,1,3,0.0001,116601.33333333333,148.17407180595248,115534,0.009238261752673053,116491.8222118838,12.290695218943766,13.216103692655814,3.6565708966670427,0.20405801137288412,0.06610271000579473,51.0,51.0,51.0,False,0.0
qaplib,sko90,tos,1,3,0.0001,117418.66666666667,61.282587702834114,115534,0.016312658322802563,117387.32394267603,10.531566494943666,13.291270994897753,7.3740088567986435,3.483042319615682,0.14949309297386912,5612.666666666667,5612.666666666667,5612.666666666667,False,7.694123616103364e-06
qaplib,tai64c,sfw,1,3,0.0001,1889239.3333333333,17958.711188600242,1855928,0.01794861294906551,1889239.3333333333,11.165343203880637,11.165343203880637,0.0,0.010736703872680664,0.0024040209922940757,13.0,13.0,13.0,False,0.0
qaplib,tai64c,tos,1,3,0.0001,1946722.0,33088.44346092253,1855928,0.048921078834954806,1946724.5387561054,8.00931696820293,11.224736461655544,7.8188132521558815,0.10673864682515462,0.06634334501907001,521.3333333333334,521.3333333333334,521.3333333333334,False,8.630996594088171e-05
qaplib,nug16b,sfw,1,3,0.0001,1271.3333333333333,14.817407180595247,1240,0.025268817204301013,1245.0112402316638,4.858072350605303,5.274831861455824,1.4416007736654548,0.04158314069112142,0.011266512391623507,360.6666666666667,360.6666666666667,360.6666666666667,False,0.0
qaplib,nug16b,tos,1,3,0.0001,1257.3333333333333,10.624918300339484,1240,0.013978494623655854,1234.6790493267495,4.688203072104003,4.851944578352913,1.4740137117792977,0.2878608703613281,0.07524427042624442,3982.6666666666665,3982.6666666666665,3982.6666666666665,False,3.032259693368287e-06
qaplib,tai12a,sfw,1,3,0.0001,242865.33333333334,9239.80293200143,224416,0.08221041874613817,233833.34737092894,4.233926361058399,4.759937001737739,1.3692764489468139,0.05358481407165527,0.030291851325512247,524.3333333333334,524.3333333333334,524.3333333333334,False,0.0
qaplib,tai12a,tos,1,3,0.0001,239904.0,5.656854249492381,224416,0.06901468700983887,229816.1620220338,3.595853926364857,4.057910177790437,1.4526221852659642,0.21930313110351562,0.0993360805855811,3209.6666666666665,3209.6666666666665,3209.6666666666665,False,2.933115842270834e-05
qaplib,esc16j,sfw,1,3,0.0001,8.0,0.0,8,0.0,8.0,5.411033112712275,5.411033112712275,0.0,0.001459360122680664,0.0004397515918639967,11.0,11.0,11.0,False,0.0
qaplib,esc16j,tos,1,3,0.0001,8.0,0.0,8,0.0,8.001541967432352,4.682164425168541,5.5969780246788075,2.8330907902741607,0.0817412535349528,0.01522989229797495,963.3333333333334,963.3333333333334,963.3333333333334,False,5.44392437104642e-06
qaplib,sko56,sfw,1,3,0.0001,34856.666666666664,240.7451395609519,34458,0.01156964033509386,34800.138007217225,9.911732369327657,10.488088481701515,2.403039477290394,0.042675415674845375,0.010362692483498767,63.666666666666664,63.666666666666664,63.666666666666664,False,0.0
qaplib,sko56,tos,1,3,0.0001,35086.0,186.68333258935212,34458,0.018225085611469034,34956.69592987316,8.22065854279487,9.922804979320013,4.879273103112593,0.9104968706766764,0.04719422359186762,5443.0,5443.0,5443.0,False,1.1708524629150668e-05
qaplib,sko100f,sfw,1,3,0.0001,150304.0,76.99350621968063,149036,0.008508011487157465,150160.20008809716,12.90344499407155,13.903411042637131,3.614056572049563,0.2386911710103353,0.06261459365039772,45.666666666666664,45.666666666666664,45.666666666666664,False,0.0
qaplib,sko100f,tos,1,3,0.0001,151234.66666666666,135.49251721856163,149036,0.01475258774166414,151488.895523657,10.982930910691664,14.023749093156761,7.943807618280661,6.632252295811971,0.7675479190111772,6171.0,6171.0,6171.0,False,4.778992085977537e-06
qaplib,nug18,sfw,1,3,0.0001,1970.6666666666667,18.208667044996886,1930,0.02107081174438691,1933.815963707281,5.057731253481209,5.714886797943354,1.8456008361733742,0.07741530736287434,0.03564941799638825,361.6666666666667,361.6666666666667,361.6666666666667,False,0.0
qaplib,nug18,tos,1,3,0.0001,1994.6666666666667,49.43233309844433,1930,0.03350604490500868,1944.3913290208911,5.0699305224860325,5.769392489965654,2.133733322933201,0.17934608459472656,0.03254538973348614,1888.6666666666667,1888.6666666666667,1888.6666666666667,False,2.020553376690323e-05
qaplib,chr18b,sfw,1,3,0.0001,2138.6666666666665,187.14937587095739,1534,0.39417644502390253,1698.5500287802845,5.0974435824888396,5.769392489965654,2.1475643122559487,0.5364156564076742,0.08152628167768836,3329.6666666666665,3329.6666666666665,3329.6666666666665,False,0.0
qaplib,chr18b,tos,1,3,0.0001,1686.0,24.055491403558285,1534,0.09908735332464146,1358.1706117255446,4.9460380682915295,5.6329931618554525,2.3894559783311404,0.22231300671895346,0.04630015698660684,2210.3333333333335,2210.3333333333335,2210.3333333333335,False,8.106190821747028e-06
qaplib,esc32a,sfw,1,3,0.0001,155.33333333333334,2.494438257849294,130,0.19487179487179496,147.1485222682408,7.583053827641883,7.958002624670603,1.7147288431694367,0.24112757047017416,0.09705436889461166,860.0,860.0,860.0,False,0.0
qaplib,esc32a,tos,1,3,0.0001,145.33333333333334,6.599663291074443,130,0.11794871794871802,140.83653275808038,7.259450859854482,7.958002624670603,2.8192282892372784,0.5388996601104736,0.08543433737168811,4455.333333333333,4455.333333333333,4455.333333333333,False,3.4644443580168665e-05
qaplib,sko64,sfw,1,3,0.0001,49276.666666666664,217.95616276877533,48498,0.01605564490631911,49151.64915931153,10.454052591089862,11.164377269803303,2.9798732735432534,0.05812859535217285,0.004862558725764659,60.0,60.0,60.0,False,0.0
qaplib,sko64,tos,1,3,0.0001,48971.333333333336,152.36214169609923,48498,0.009759852639971457,48961.12552602051,9.344433389335702,11.224259338385593,5.410539009170274,1.1338645617167156,0.11089524723014817,5779.333333333333,5779.333333333333,5779.333333333333,False,9.423806185412525e-06
qaplib,lipa50a,sfw,1,3,0.0001,62907.333333333336,76.65652106782711,62093,0.01311473649740447,62026.01593204908,7.640398916707394,9.394245093994316,4.984477043158398,0.2037509282430013,0.01307949754990608,328.0,328.0,328.0,False,0.0
qaplib,lipa50a,tos,1,3,0.0001,63133.0,38.44476557348217,62093,0.01674906994347189,62145.835015851444,7.59719009921125,9.932652990377571,5.653876399518052,1.3045615355173747,0.013576441852548922,7637.333333333333,7637.333333333333,7637.333333333333,False,7.573315120487759e-06
qaplib,tai256c,sfw,1,3,0.0001,45138584.666666664,81483.47500908117,44759294,0.008474009144707783,45138584.666666664,22.5535136332952,22.5535136332952,0.0,0.6308631102244059,0.0893781826363355,38.333333333333336,38.333333333333336,38.333333333333336,False,0.0
qaplib,tai256c,tos,1,3,0.0001,45138262.666666664,64885.48785531494,44759294,0.008466815108090494,45140130.243761145,16.003268875154447,22.59789644503611,15.908680237514078,5.327877442042033,0.833964309917819,959.6666666666666,959.6666666666666,959.6666666666666,False,2.7594676168664483e-05
qaplib,lipa70b,sfw,1,3,0.0001,5195228.333333333,418714.601092704,4603200,0.12861234213880193,5181803.973325814,7.225558106775857,7.567263758191351,1.779718436092366,0.13649574915568033,0.0806977992791999,87.66666666666667,87.66666666666667,87.66666666666667,False,0.0
qaplib,lipa70b,tos,1,3,0.0001,4920071.666666667,448124.20853176655,4603200,0.0688372581392655,4905671.4886368,3.492355220128775,3.9157800414902435,1.4981888756241786,2.9280393918355307,1.5446980043281688,4648.333333333333,4648.333333333333,4648.333333333333,False,5.444590863584924e-05
qaplib,kra32,sfw,1,3,0.0001,93526.66666666667,71.33644853010898,88700,0.05441563322059382,91603.86838412793,7.064162872917376,7.743776840523836,2.5594920883252796,0.06617482503255208,0.014486055550704658,248.0,248.0,248.0,False,0.0
qaplib,kra32,tos,1,3,0.0001,93926.66666666667,2323.579613919485,88700,0.05892521608417894,91093.74899761802,6.549242466928313,7.292255301296546,3.0979857579106973,0.38091182708740234,0.07133517818680467,3927.6666666666665,3927.6666666666665,3927.6666666666665,False,3.441783809553275e-05
qaplib,tai100b,sfw,1,3,0.0001,1238903568.6666667,11737900.953199463,1185996137,0.04461012141278732,1236385591.320526,12.068096134190009,13.685769179134004,5.298873787964226,0.09560370445251465,0.0468059319652445,26.333333333333332,26.333333333333332,26.333333333333332,False,0.0
qaplib,tai100b,tos,1,3,0.0001,1211126222.3333333,323588.224331823,1185996137,0.021189011118451267,1219858362.8356159,9.922108306825224,12.752440180351783,8.910815499873186,6.252810716629028,0.3573495897841807,6123.333333333333,6123.333333333333,6123.333333333333,False,5.477775077484966e-06
qaplib,tai150b,sfw,1,3,0.0001,511885974.6666667,2914897.996948359,498896643,0.026036117598543726,511262082.2935812,15.543532727854172,17.14556437835393,5.634013736918884,0.3630979855855306,0.19507148190192877,42.0,42.0,42.0,False,0.0
qaplib,tai150b,tos,1,3,0.0001,511242778.6666667,1607528.07556661,498896643,0.02474688062125663,513362524.10679024,12.553061741372263,17.184582441932662,11.409590843435367,12.748331944147745,1.18841007150067,5564.666666666667,5564.666666666667,5564.666666666667,False,5.777914227566982e-06
qaplib,els19,sfw,1,3,0.0001,31219241.333333332,5281993.601046568,17212548,0.813748977393314,27624824.171656806,5.46993356000683,5.998455299271426,1.5999269122421582,0.0016606648763020833,0.0004846000711633532,4.666666666666667,4.666666666666667,4.666666666666667,False,0.0
qaplib,els19,tos,1,3,0.0001,22326220.666666668,256755.20040346257,17212548,0.2970898130054114,20246358.4880705,4.61832925224996,6.0,3.1519069232332875,0.3922872543334961,0.011536247258604563,4903.0,4903.0,4903.0,False,1.917068391302428e-05
qaplib,tai50b,sfw,1,3,0.0001,471717989.3333333,5743472.896658857,458821517,0.028107819392727638,470050134.25904626,8.825899204346522,10.0,3.5576205673860897,0.03479989369710287,0.015882369899815018,83.66666666666667,83.66666666666667,83.66666666666667,False,0.0
qaplib,tai50b,tos,1,3,0.0001,482858580.6666667,5867624.686563399,458821517,0.05238870187220685,483233909.4206474,7.535818620581227,9.795442639038933,5.878529476785211,1.189365307490031,0.04374596537315149,6433.333333333333,6433.333333333333,6433.333333333333,False,8.610220496074118e-06
qaplib,sko100e,sfw,1,3,0.0001,150696.0,93.25234581499814,149150,0.010365403955749246,150495.5732655207,13.076041241042681,13.830771235423947,3.355608994278817,0.27487651507059735,0.02937648922167734,46.666666666666664,46.666666666666664,46.666666666666664,False,0.0
qaplib,sko100e,tos,1,3,0.0001,151506.66666666666,494.53637098015577,149150,0.01580064811710799,151705.66271960735,10.923778379066425,13.951649514944329,7.877494439408088,4.795909961064656,0.15463031079275344,5894.0,5894.0,5894.0,False,5.653049785182312e-06
qaplib,nug21,sfw,1,3,0.0001,2490.6666666666665,19.136933459209764,2438,0.02160240634399775,2450.447917255288,5.632636786104011,6.212082637863307,1.9375019124760182,0.05649209022521973,0.026472939680697714,271.3333333333333,271.3333333333333,271.3333333333333,False,0.0
qaplib,nug21,tos,1,3,0.0001,2486.6666666666665,12.364824660660938,2438,0.019961717254580194,2445.738793298528,5.498453256745283,6.268432006248207,2.283680930719481,0.3338809013366699,0.035662720630714934,4000.3333333333335,4000.3333333333335,4000.3333333333335,False,5.064527448832986e-06
qaplib,bur26a,sfw,1,3,0.0001,5474020.0,13980.232043853921,5426670,0.008725424615832545,5472419.762997411,6.749136633145742,6.877506874283928,0.4397277585291289,0.0011646747589111328,0.0002626211402419782,5.0,5.0,5.0,False,0.0
qaplib,bur26a,tos,1,3,0.0001,5449983.333333333,5857.900780617196,5426670,0.004296066157207463,5450067.121697144,5.534985868635967,7.117746058219644,4.109196112464487,0.5510776042938232,0.09801476299454889,5530.666666666667,5530.666666666667,5530.666666666667,False,1.4930283934081151e-05
qaplib,scr20,sfw,1,3,0.0001,122139.33333333333,1954.9883773453887,110030,0.11005483353024928,116507.98917677808,5.53603370939173,5.942105930886527,1.6323470599753909,0.07608095804850261,0.043140885122236065,576.3333333333334,576.3333333333334,576.3333333333334,False,0.0
qaplib,scr20,tos,1,3,0.0001,116439.33333333333,3507.823003263167,110030,0.05825078009027836,109017.8528225156,5.491564894623583,6.271174881214165,2.21227152477312,0.2360670566558838,0.022513877889756905,2944.3333333333335,2944.3333333333335,2944.3333333333335,False,1.9051417297453138e-05
qaplib,nug15,sfw,1,3,0.0001,1178.6666666666667,13.299958228840003,1150,0.024927536231884123,1149.250384973645,4.687316228544947,5.291502622129181,1.764216052091318,0.04407207171122233,0.002956099421102292,356.3333333333333,356.3333333333333,356.3333333333333,False,0.0
qaplib,nug15,tos,1,3,0.0001,1160.6666666666667,8.993825042154693,1150,0.009275362318840645,1138.10080194831,3.562383556918648,3.589576065726947,1.878850459797615,0.31978607177734375,0.24249050982992856,4187.333333333333,4187.333333333333,4187.333333333333,False,1.3781526421448635e-05
qaplib,tai80b,sfw,1,3,0.0001,843870705.3333334,4285167.028706998,818415043,0.031103610021661555,842514190.5661726,10.725790148301648,12.160890091681233,4.305632908137581,0.15492709477742514,0.036787257906486334,68.33333333333333,68.33333333333333,68.33333333333333,False,0.0
qaplib,tai80b,tos,1,3,0.0001,853754025.0,4556912.122793314,818415043,0.043179780604301526,856128439.5525597,9.271289779615918,12.40949921624187,7.84418950590153,5.4785927931467695,1.2841147782844982,6966.333333333333,6966.333333333333,6966.333333333333,False,1.2022685739859095e-05
qaplib,tai60a,sfw,1,3,0.0001,7396830.666666667,11376.793025961031,7205962,0.02648760382953268,7374837.170831892,10.440740405098385,10.800879744810581,1.9180954781064425,0.09937429428100586,0.01986010107269748,154.66666666666666,154.66666666666666,154.66666666666666,False,0.0
qaplib,tai60a,tos,1,3,0.0001,7467194.666666667,24737.488168544696,7205962,0.03625229589979339,7419548.967649296,10.025263632391729,10.801146573246077,3.0967906769379265,1.633233626683553,0.21834489997869325,8743.0,8743.0,8743.0,False,1.604258354950842e-05
qaplib,sko49,sfw,1,3,0.0001,23674.0,124.13970624528909,23386,0.012315060292482681,23597.584271303833,9.011656419481993,9.763038984789938,2.754581076434612,0.06139643987019857,0.038691585284395674,124.33333333333333,124.33333333333333,124.33333333333333,False,0.0
qaplib,sko49,tos,1,3,0.0001,23945.333333333332,95.6289124108859,23386,0.023917443484705897,23812.8930355667,8.268658000875094,9.83144986268533,4.192506367624717,0.9625181357065836,0.13688013198305707,6596.0,6596.0,6596.0,False,1.2172087053918391e-05
qaplib,esc16a,sfw,1,3,0.0001,70.66666666666667,0.9428090415820634,68,0.03921568627450987,66.36355203275782,5.014051643589447,5.351156887898703,1.6023647404732018,0.06868561108907063,0.007668225519067196,602.3333333333334,602.3333333333334,602.3333333333334,False,0.0
qaplib,esc16a,tos,1,3,0.0001,69.33333333333333,1.8856180831641267,68,0.019607843137254832,66.84455900855369,4.4865106242617045,5.475194148891075,2.8247810206520003,0.07130710283915202,0.015040498318062895,952.0,952.0,952.0,False,2.895282726791349e-05
