collection,test_name,solver,k,n,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,tho40,tos,1,1,247970.0,0.0,240516,0.030991701175805353,245983.65888634848,7.811754726274491,8.94427190999916,3.544064901939486,0.48479509353637695,0.0,5045.0,5045.0,5045.0,False,1.37812464650208e-05
qaplib,sko100d,sfw,1,1,150434.0,0.0,149576,0.00573621436594106,150366.7478756624,13.35047937807238,14.071247279470288,3.068559548879668,0.4860830307006836,0.0,92.0,92.0,92.0,False,0.0
qaplib,sko100d,tos,1,1,151296.0,0.0,149576,0.011499170989998395,151674.55762780178,10.89810071914452,14.071247279470288,7.996298273085114,4.200986862182617,0.0,5989.0,5989.0,5989.0,False,3.4616757991338513e-06
qaplib,sko90,sfw,1,1,117394.0,0.0,115534,0.01609915695812488,117291.09051756246,12.419345920017305,13.19090595827292,3.4712900753579374,0.19502711296081543,0.0,47.0,47.0,47.0,False,0.0
qaplib,sko90,tos,1,1,117072.0,0.0,115534,0.013312098603008637,117139.78919110584,10.429983934996411,13.19090595827292,7.238858559541018,3.383659601211548,0.0,6080.0,6080.0,6080.0,False,6.111878823673255e-06
qaplib,tai64c,sfw,1,1,2009056.0,0.0,1855928,0.08250751106723968,2009056.0,11.135528725660043,11.135528725660043,0.0,0.012623786926269531,0.0,14.0,14.0,14.0,False,0.0
qaplib,tai64c,tos,1,1,2002700.0,0.0,1855928,0.07908280924691044,2002789.5798518164,8.002963845838513,11.313708498984761,7.81854887672806,0.12700605392456055,0.0,649.0,649.0,649.0,False,4.1764955980507946e-05
qaplib,nug16b,sfw,1,1,1252.0,0.0,1240,0.00967741935483871,1237.8997348772612,5.253700569465027,5.656854249492381,1.1665268647458975,0.050724029541015625,0.0,454.0,454.0,454.0,False,0.0
qaplib,nug16b,tos,1,1,1254.0,0.0,1240,0.01129032258064516,1230.6711873900404,5.350126525456991,5.656854249492381,1.4174516719156678,0.13372325897216797,0.0,2224.0,2224.0,2224.0,False,3.7388810899346946e-05
qaplib,tai12a,sfw,1,1,239302.0,0.0,224416,0.06633216882931699,232703.22412471904,4.124637951683541,4.47213595499958,1.3974364836861246,0.044358015060424805,0.0,472.0,472.0,472.0,False,0.0
qaplib,tai12a,tos,1,1,239912.0,0.0,224416,0.06905033509197205,230147.26793242805,4.0418002780698385,4.69041575982343,1.6676170055421662,0.13929414749145508,0.0,2433.0,2433.0,2433.0,False,4.231528222330361e-06
qaplib,esc16j,sfw,1,1,8.0,0.0,8,0.0,8.0,5.477225575051661,5.477225575051661,0.0,0.0009496212005615234,0.0,9.0,9.0,9.0,False,0.0
qaplib,esc16j,tos,1,1,8.0,0.0,8,0.0,8.002171417521646,4.688778428031743,5.291502622129181,2.7679534547661957,0.07635235786437988,0.0,1285.0,1285.0,1285.0,False,5.509504663739812e-06
qaplib,sko56,sfw,1,1,34624.0,0.0,34458,0.004817458935515701,34585.94960222063,10.141312881595606,10.583005244258363,2.1138929676553904,0.045441627502441406,0.0,72.0,72.0,72.0,False,0.0
qaplib,sko56,tos,1,1,35238.0,0.0,34458,0.022636252829531602,35018.34866598484,8.849443044681811,10.583005244258363,4.925284898671281,0.8537044525146484,0.0,5839.0,5839.0,5839.0,False,5.8755462831660474e-06
qaplib,sko100f,sfw,1,1,150084.0,0.0,149036,0.007031858074559167,150030.68437121445,13.299265225437694,14.071247279470288,3.1600061050021333,0.16208791732788086,0.0,30.0,30.0,30.0,False,0.0
qaplib,sko100f,tos,1,1,151660.0,0.0,149036,0.01760648433935425,151678.80915763805,10.98432477202197,14.0,7.874374232180607,4.866641283035278,0.0,6630.0,6630.0,6630.0,False,7.854359669859603e-06
qaplib,nug18,sfw,1,1,1968.0,0.0,1930,0.019689119170984457,1924.6974314219315,5.084312682475944,5.656854249492381,2.1279265579063065,0.07169151306152344,0.0,269.0,269.0,269.0,False,0.0
qaplib,nug18,tos,1,1,1990.0,0.0,1930,0.031088082901554404,1929.2455517758249,5.219705749635523,5.830951894845301,2.3596781959787863,0.19506287574768066,0.0,3063.0,3063.0,3063.0,False,9.159407692302591e-06
qaplib,chr18b,sfw,1,1,2030.0,0.0,1534,0.32333767926988266,1598.0476484968076,5.116955445944055,5.830951894845301,2.086775987109533,0.37926387786865234,0.0,3415.0,3415.0,3415.0,False,0.0
qaplib,chr18b,tos,1,1,1832.0,0.0,1534,0.19426336375488917,1410.7405751212627,4.760865691102453,5.477225575051661,2.439970534811312,0.12922930717468262,0.0,2090.0,2090.0,2090.0,False,5.295639378715516e-05
qaplib,esc32a,sfw,1,1,156.0,0.0,130,0.2,146.32922385359703,7.155185020720758,7.615773105863909,2.008634045962168,0.14268779754638672,0.0,747.0,747.0,747.0,False,0.0
qaplib,esc32a,tos,1,1,148.0,0.0,130,0.13846153846153847,141.1848411826559,7.2122687946085415,8.0,3.0084480306506785,0.5520784854888916,0.0,6520.0,6520.0,6520.0,False,4.224348298997593e-05
qaplib,sko64,sfw,1,1,49656.0,0.0,48498,0.02387727328962019,49022.55379545468,10.31502435571149,11.135528725660043,3.005492453480885,0.05428194999694824,0.0,54.0,54.0,54.0,False,0.0
qaplib,sko64,tos,1,1,49600.0,0.0,48498,0.022722586498412304,49218.6623424067,9.339524206026704,11.313708498984761,5.4773291580120675,1.1258673667907715,0.0,6250.0,6250.0,6250.0,False,8.877118093372702e-06
qaplib,lipa50a,sfw,1,1,63370.0,0.0,62093,0.020565925305590003,62399.05888437929,7.357638907147766,10.0,5.934177277052468,0.03154945373535156,0.0,48.0,48.0,48.0,False,0.0
qaplib,lipa50a,tos,1,1,63384.0,0.0,62093,0.020791393554829046,62319.729029733186,7.432300591250474,9.797958971132712,5.84552641880419,12.707406282424927,0.0,100000.0,100000.0,100000.0,True,4.0564137434119867e-07
qaplib,tai256c,sfw,1,1,45144342.0,0.0,44759294,0.008602637923645533,45144342.0,22.627416997969522,22.627416997969522,0.0,0.4437077045440674,0.0,32.0,32.0,32.0,False,0.0
qaplib,tai256c,tos,1,1,45228272.0,0.0,44759294,0.010477779207151927,45229495.58750411,16.006432992436462,22.627416997969522,15.908509177771842,3.6730329990386963,0.0,801.0,801.0,801.0,False,3.725050743265441e-05
qaplib,lipa70b,sfw,1,1,4603200.0,0.0,4603200,0.0,4603200.0,0.0,0.0,0.0,0.0474247932434082,0.0,41.0,41.0,41.0,False,0.0
qaplib,lipa70b,tos,1,1,4603200.0,0.0,4603200,0.0,4605140.581399975,0.009380264733730255,0.0,0.009380264733730255,2.6570169925689697,0.0,6490.0,6490.0,6490.0,False,9.293725256999158e-05
qaplib,kra32,sfw,1,1,91470.0,0.0,88700,0.031228861330326946,89752.21057535842,7.175438618897267,7.874007874011811,2.543616449901486,0.08137679100036621,0.0,230.0,230.0,230.0,False,0.0
qaplib,kra32,tos,1,1,90820.0,0.0,88700,0.023900789177001128,89173.88149876954,6.885996071982714,7.745966692414834,3.0959618571741623,0.36054110527038574,0.0,4363.0,4363.0,4363.0,False,8.076653808774187e-06
qaplib,tai100b,sfw,1,1,1403284619.0,0.0,1185996137,0.18321179573960114,1396780139.7238705,11.815063335129658,14.0,5.04279362787066,0.019831418991088867,0.0,7.0,7.0,7.0,False,0.0
qaplib,tai100b,tos,1,1,1372653385.0,0.0,1185996137,0.15738436422917287,1376442767.2240932,10.703361414018124,14.0,8.486557382380392,92.62214517593384,0.0,95119.0,95119.0,95119.0,False,6.721708866284529e-06
qaplib,tai150b,sfw,1,1,585610680.0,0.0,498896643,0.17381162654966992,583273475.877325,15.610949346227045,17.146428199482248,3.9010804818683518,0.06447863578796387,0.0,7.0,7.0,7.0,False,0.0
qaplib,tai150b,tos,1,1,555769297.0,0.0,498896643,0.11399686648122023,563592499.4855297,12.49064965296422,17.320508075688775,11.714249418621781,205.80743718147278,0.0,100000.0,100000.0,100000.0,True,6.137162181729224e-05
qaplib,els19,sfw,1,1,38171010.0,0.0,17212548,1.2176269312364445,38171010.0,5.656854249492381,5.656854249492381,0.0,0.0010192394256591797,0.0,3.0,3.0,3.0,False,0.0
qaplib,els19,tos,1,1,22539680.0,0.0,17212548,0.3094911921233277,20235381.557296026,4.604765080847646,5.830951894845301,3.1756882427123903,0.39528393745422363,0.0,5061.0,5061.0,5061.0,False,2.106594179508878e-05
qaplib,tai50b,sfw,1,1,548205457.0,0.0,458821517,0.1948120057325036,539092130.6657112,8.05051459775805,9.899494936611665,5.201983090048144,0.005766391754150391,0.0,14.0,14.0,14.0,False,0.0
qaplib,tai50b,tos,1,1,531647583.0,0.0,458821517,0.15872417334778133,532351133.2387457,7.635410922914396,9.797958971132712,5.934372841575712,0.8038632869720459,0.0,5851.0,5851.0,5851.0,False,1.433734754984261e-05
qaplib,sko100e,sfw,1,1,150300.0,0.0,149150,0.0077103586992960105,150170.79830943036,13.13274199815198,13.92838827718412,3.2672666788021543,0.33870625495910645,0.0,61.0,61.0,61.0,False,0.0
qaplib,sko100e,tos,1,1,150782.0,0.0,149150,0.010942004693261818,151011.98685023194,11.090518826188983,14.071247279470288,7.851835583833202,5.820584058761597,0.0,6286.0,6286.0,6286.0,False,9.396006697089428e-06
qaplib,nug21,sfw,1,1,2520.0,0.0,2438,0.033634126333059886,2487.65738216287,5.611706805255249,6.164414002968976,2.429558027795736,0.07543778419494629,0.0,228.0,228.0,228.0,False,0.0
qaplib,nug21,tos,1,1,2456.0,0.0,2438,0.007383100902378999,2437.8861810628823,5.654043375658832,6.324555320336759,1.7179101781757506,0.36227941513061523,0.0,4717.0,4717.0,4717.0,False,2.220896203051158e-05
qaplib,bur26a,sfw,1,1,5745665.0,0.0,5426670,0.058782826300475245,5724660.646542076,5.928280747251399,7.0710678118654755,3.5664933109162513,0.001257181167602539,0.0,7.0,7.0,7.0,False,0.0
qaplib,bur26a,tos,1,1,5768649.0,0.0,5426670,0.0630182045342724,5830398.473936035,5.239857100807298,6.928203230275509,4.563419749386315,7.984882831573486,0.0,100000.0,100000.0,100000.0,True,0.00010906281982056917
qaplib,scr20,sfw,1,1,118638.0,0.0,110030,0.07823320912478415,112502.07167722142,5.333169231515017,6.0,1.793493798516359,0.09113597869873047,0.0,756.0,756.0,756.0,False,0.0
qaplib,scr20,tos,1,1,111726.0,0.0,110030,0.015413978005998363,106767.75555265642,5.433872199014479,5.830951894845301,1.5522548221179349,0.2257692813873291,0.0,3454.0,3454.0,3454.0,False,4.085979165864808e-05
qaplib,nug15,sfw,1,1,1150.0,0.0,1150,0.0,1134.5755582156905,4.952131768933579,5.291502622129181,1.3522520647175704,0.023003101348876953,0.0,214.0,214.0,214.0,False,0.0
qaplib,nug15,tos,1,1,1176.0,0.0,1150,0.022608695652173914,1139.4134888952922,4.289414247023334,4.898979485566356,2.1629459033724356,0.16605091094970703,0.0,2486.0,2486.0,2486.0,False,3.214817293800645e-05
qaplib,tai80b,sfw,1,1,1011513371.0,0.0,818415043,0.2359418117391569,1011502808.8035454,12.487919862349651,12.569805089976535,0.1632506941898913,0.01177525520324707,0.0,9.0,9.0,9.0,False,0.0
qaplib,tai80b,tos,1,1,1006402440.0,0.0,818415043,0.2296968984232124,1037433247.9063871,9.222361503319465,12.569805089976535,8.17455876956916,61.94747829437256,0.0,100000.0,100000.0,100000.0,True,0.00013696540684125232
qaplib,tai60a,sfw,1,1,7373708.0,0.0,7205962,0.023278779432919575,7357788.366324076,10.264109191468977,10.583005244258363,2.1543026814245696,0.07744622230529785,0.0,75.0,75.0,75.0,False,0.0
qaplib,tai60a,tos,1,1,7430474.0,0.0,7205962,0.031156422973088117,7378538.62088499,9.986002065493226,10.770329614269007,3.267825901163571,1.3795974254608154,0.0,7597.0,7597.0,7597.0,False,2.0251255849525966e-05
qaplib,sko49,sfw,1,1,23652.0,0.0,23386,0.011374326520140254,23619.226830160285,9.233534131232194,9.695359714832659,2.235154028901357,0.02929091453552246,0.0,50.0,50.0,50.0,False,0.0
qaplib,sko49,tos,1,1,24004.0,0.0,23386,0.02642606687761909,23620.73392544159,7.979112416024552,9.695359714832659,4.861362804119966,0.563920259475708,0.0,4338.0,4338.0,4338.0,False,1.0481486840522374e-05
qaplib,esc16a,sfw,1,1,76.0,0.0,68,0.11764705882352941,68.75241113348372,4.8488543348141615,5.291502622129181,1.6961158542325907,0.0949866771697998,0.0,874.0,874.0,874.0,False,0.0
qaplib,esc16a,tos,1,1,70.0,0.0,68,0.029411764705882353,65.03420696823932,4.253364377210871,5.477225575051661,2.721938471042443,0.08087325096130371,0.0,1285.0,1285.0,1285.0,False,4.7225744402301535e-05
