collection,test_name,solver,k,n,stop_tol,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib-subset,sko100b,sfw,2,3,0.0001,154936.0,51.87163643713842,153890,0.006797062837091429,154839.93175250074,12.807442267422685,13.556092328932403,3.3118865974684493,0.48745354016621906,0.17468840013868875,35.0,33.666666666666664,47.0,False,0.0
qaplib-subset,bur26h,tos,2,3,0.0001,7142339.333333333,27150.555627627382,7098658,0.00615346356076501,7156267.606964059,5.114875652403938,6.730424637269546,3.900446160090264,1.1533628304799397,0.22322071157578277,5438.0,3590.3333333333335,4812.0,False,5.069494278446068e-05
qaplib-subset,bur26h,sfw,2,3,0.0001,7261933.0,58307.09178707738,7098658,0.023000826353375525,7244703.404336549,6.486286729202622,6.920970353733772,1.3510673597482914,0.001756747563680013,8.24428172776152e-05,5.0,3.3333333333333335,4.333333333333333,False,0.0
qaplib-subset,chr25a,tos,2,3,0.0001,5224.666666666667,252.58309963697536,3796,0.37636108184053396,4836.408706570449,6.264817604100742,6.6286693771076886,1.7962311410268785,0.924366315205892,0.21505559391518944,4018.0,2792.0,3631.1666666666665,False,8.942810265068624e-05
qaplib-subset,chr25a,sfw,2,3,0.0001,5503.333333333333,406.4360001552793,3796,0.44977168949771684,5033.006885577689,6.617686109647764,6.877506874283928,1.4153207535953378,0.6286125977834066,0.18847793807574786,812.6666666666666,812.6666666666666,1201.8333333333333,False,0.0
qaplib-subset,ste36c,tos,2,3,0.0001,8485143.333333334,135554.8212282478,8239110,0.029861639586476446,8067523.577753362,7.104416734019849,8.326470593972276,3.626316024420372,1.091257651646932,0.2409382639838863,5015.333333333333,3651.3333333333335,4333.333333333333,False,1.4571828817888717e-05
qaplib-subset,ste36c,sfw,2,3,0.0001,8755761.333333334,217674.8808924805,8239110,0.06270717751472354,8230290.53483276,7.347455467884445,8.163546223325573,2.663999683365836,0.33244872093200684,0.10879302087113576,724.0,421.0,601.6666666666666,False,0.0
qaplib-subset,wil100,tos,2,3,0.0001,274743.3333333333,165.3467736472519,273038,0.006245772871663702,275227.43436350866,10.73315641987395,13.951765343853504,8.280502112852519,8.595816532770792,0.5115856089889887,6005.666666666667,5979.0,6036.666666666667,False,6.940645050204922e-06
qaplib-subset,wil100,sfw,2,3,0.0001,274328.0,149.67520391389706,273038,0.004724617086266381,274213.38438791945,12.846052912631821,13.974897368001109,4.1001600364490685,0.5389527479807535,0.05429157701024491,48.0,48.0,51.0,False,0.0
qaplib-subset,lipa90b,tos,2,3,0.0001,13371351.666666666,1245795.8120391248,12490441,0.07052678657756488,13361185.61965336,3.9578085851869598,4.422166387140533,1.4791570652893438,14.50805377960205,3.950257085120525,11829.666666666666,7416.666666666667,9623.166666666666,False,8.147169056124016e-05
qaplib-subset,lipa90b,sfw,2,3,0.0001,14200887.666666666,1209681.6757925295,12490441,0.13694045443765085,14178540.37497537,8.352836549655825,8.768301323942298,1.9816295947408822,0.44397544860839844,0.20655389227497623,68.33333333333333,63.0,93.33333333333333,False,0.0
qaplib-subset,tai256c,tos,2,3,0.0001,45145361.333333336,110033.26835502473,44759294,0.008625411592357463,45145730.82677865,16.00742590764798,22.538826226281902,15.79632777754779,12.830105543136597,1.912534123615903,830.3333333333334,721.6666666666666,875.5,False,2.8325917967659854e-05
qaplib-subset,tai256c,sfw,2,3,0.0001,45111809.333333336,87426.14408872339,44759294,0.007875801913527408,45111809.333333336,22.553600973649612,22.553600973649612,0.0,1.3530375957489014,0.12462253216260849,33.666666666666664,28.333333333333332,31.333333333333332,False,0.0
qaplib-subset,kra32,tos,2,3,0.0001,92176.66666666667,351.88381921057726,88700,0.03919579105599404,90847.22420605388,6.723373804626711,7.7025688302311925,2.9928400768778136,1.286719560623169,0.12377897360155186,6003.333333333333,4349.666666666667,5378.5,False,2.821858251335364e-05
qaplib-subset,kra32,sfw,2,3,0.0001,91490.0,1469.8979556418194,88700,0.031454340473506204,89679.90059056105,6.353780797133241,6.85480787794508,2.375203913744825,0.13199353218078613,0.023996187269539122,228.0,228.0,307.8333333333333,False,0.0
qaplib-subset,tai100b,tos,2,3,0.0001,1207076492.0,1994043.7138570123,1185996137,0.017774387573743,1209824742.63423,10.1358286485148,13.059322771841488,8.334277531298843,12.331558227539062,1.1954399508326097,6031.666666666667,6031.666666666667,6210.5,False,7.694984377116264e-06
qaplib-subset,tai100b,sfw,2,3,0.0001,1229846363.6666667,2003178.481615211,1185996137,0.03697333009666181,1228070287.617593,12.112259044429585,13.807915410025478,5.024358067217828,0.19456028938293457,0.036678116537277414,34.333333333333336,22.333333333333332,31.0,False,0.0
qaplib-subset,tai150b,tos,2,3,0.0001,507970432.6666667,2630503.834297064,498896643,0.018187714417366177,509334598.1468503,12.743172452261568,17.06766117953995,11.015482533158051,25.976389408111572,3.887839766859582,5256.333333333333,5256.333333333333,5401.5,False,5.740986188074258e-06
qaplib-subset,tai150b,sfw,2,3,0.0001,511474704.3333333,1673515.9508544346,498896643,0.02521175780558081,511259682.51376367,15.841363150668457,17.107082246914757,4.565081273344475,0.9850586255391439,0.1648723860807192,39.0,32.333333333333336,40.333333333333336,False,0.0
qaplib-subset,els19,tos,2,3,0.0001,21420634.666666668,1217841.768115309,17212548,0.24447784643311773,18982775.29542096,4.334461395491986,5.4587350202060065,2.9019070041872124,0.7263674736022949,0.0670509293314556,3481.6666666666665,3300.0,3560.0,False,2.0212136044809518e-05
qaplib-subset,els19,sfw,2,3,0.0001,24660101.333333332,2838867.993463748,17212548,0.4326816304787259,22557677.506614845,5.085591287798273,5.274831861455824,0.7459604579739273,0.008208115895589193,0.004666264705002804,28.0,26.333333333333332,28.5,False,0.0
